image,class_id,type,area,perimeter,compactness,mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,homogeneity,energy,correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,vein_density
,Quercus pubescens,Scan,69154.5,1294.6976016759872,24.2390861008512,46.563875261783856,76.04297558596552,18.110121352956366,11.19115035033248,9.915994837980907,9.402961909096609,0.19702029283329053,0.9389425735715456,0.5201993576335204,0.9665038751324505,0.02468272379891612,0.049101050763773364,0.03904544213940498,0.07870496724823703,0.08974140283766255,0.08371997816522483,0.060939205785506455,0.05013305130961609,0.4544810998869535,0.06945107805617622,0.009774153930047642
,Daphne cneorum,pseudoscan,17399.0,1006.1320309638977,58.181600303083854,84.3730975828111,106.24529991047449,33.897325425246194,7.757437104023946,7.514804119404845,5.763828648484072,0.7968095484019051,0.9294094172066487,0.5788053353668527,0.9428158801116377,0.015824486906841486,0.03278131634726734,0.020523708421216598,0.05690021231261429,0.12359518754073333,0.09222929936044645,0.0360934182580016,0.03365888181079522,0.5328237791781225,0.05556970983565266,0.02482661004883718
,Magnolia grandiflora,photograph,68799.0,2070.5727130174637,62.31589644951502,73.2526914861591,119.00741144257924,176.39511446879882,4.6795360502339935,5.702891811819288,5.759728729281685,0.13748764549528372,0.996232705314298,0.7051382788255488,0.9926928191277471,0.0001484532132930349,0.0012929795996490135,9.098745330863428e-05,0.008849727037597692,0.0003208504932462367,0.054946844171751046,0.0024853941193253262,0.008332535197738087,0.9217124796431294,0.0018197490661726857,0.0031127286658216994
,Alnus glutinosa,Scan,61076.5,999.0407515764236,16.34151307448927,75.31158418578933,85.56519052188196,55.916326497422304,8.154768031417342,8.419946105895633,8.296793096171069,0.32009980887661915,0.9131965562679588,0.49329755010789555,0.9663928425373249,0.041409225560289795,0.047693609817523346,0.04960854845482852,0.07693609817946534,0.08246931866184438,0.08171815488698987,0.06932924248762877,0.05756453660540029,0.4086013542064262,0.0846699111290238,0.010463393990579101
,Populus alba,Scan,43351.0,915.4843978881836,19.333156853529488,31.052900009148292,43.68388070624828,20.01667276552923,21.558015329234617,22.98709957447053,19.624186634591286,1.0113805970149254,0.7938417913185691,0.5153825759139555,0.7338227805458754,0.06277571251471158,0.05618339529050579,0.028277571251198546,0.03123915737259927,0.04790582403905941,0.03871127633161449,0.031660470879409416,0.05649318463374854,0.5346344485683441,0.11211895910641737,0.14042131350507533
,Arbutus unedo,photograph,339.5,76.87005698680878,17.405023987482195,67.94133333333333,91.344,41.296,23.808385600222643,20.46985582101968,15.968814942464162,2.8737060041407867,0.7108730011031801,0.29719341244849184,0.6988220706757595,0.043478260783639804,0.10474308279695042,0.041501976202565266,0.07312252949975785,0.15415019732381385,0.07114624491868331,0.041501976202565266,0.06916996033760878,0.3142292483908513,0.08695652156727961,0.11067193654017404
,Sophora japonica,pseudoscan,19070.5,1173.2661440372467,72.18234680117705,47.96917335514544,65.28296099381423,17.693880680946783,13.646523981023659,15.632121195534959,7.651290758381028,0.1829212454212454,0.9601525435858016,0.7115741800675444,0.9558293748816199,0.02771537854368716,0.02923319774104133,0.016696011170895877,0.02231194220110631,0.029840325419982997,0.024102968853984233,0.020445024588360682,0.029961750955771332,0.7421528747382954,0.05754052577169662,0.01822900856022359
,Sorbus aucuparia,pseudoscan,10093.5,859.6193997859955,73.21003739190817,161.8911733766855,76.944821650569,65.59539064741321,27.85108791328945,21.274934826654494,16.845645065059145,1.1066229403295476,0.8822917564861134,0.5850108217691431,0.9382627019253742,0.03874159081762004,0.04202611792473185,0.03185595567740974,0.03850415512313003,0.045350217647592,0.042065690540480184,0.03300356153411145,0.03529877324751489,0.6238622872725025,0.06929165017533472,0.027740403639582887
,Buxus sempervirens,pseudoscan,17794.5,752.3746712207794,31.811382498118217,70.60672546857774,95.98996692392502,32.55110253583241,12.332709395363032,12.195635558685444,15.58810650416865,0.6544051878354205,0.9091573005285782,0.45084104245825973,0.9360454397937544,0.027413894611884974,0.040476891373252985,0.0368707683236359,0.08489108036190421,0.12956284956838524,0.10553429496226323,0.054974977919672686,0.05173682660981245,0.39218428023284574,0.07635413599954541,0.026199587870687387
,Crataegus azarolus,photograph,30403.5,1180.187936425209,45.811948138792616,16.684465862414697,16.21242601636534,8.849736408033895,9.175995611774741,7.015557476083573,4.908120778832002,0.025588731567749986,0.9875929865747194,0.8458995661169383,0.9335292213439944,0.0020915606259749664,0.01101360245705699,0.004270879040452379,0.057057188824673734,0.05398566622708812,0.12009653356559755,0.03339183852518076,0.03957876261460321,0.6607430159330008,0.017770952171745343,0.01712739505606074
,Castanea sativa,Scan,55180.5,1369.5016473531723,33.98908603707947,55.4605567405761,73.88158956066609,25.91003602860779,7.325441425676371,7.623639310141605,8.22784866212069,0.30535441603861874,0.935296744012397,0.5205292412577597,0.9448296702625314,0.021867742329521236,0.05455323310042106,0.03178095587297664,0.08358391394592858,0.10493827160365557,0.10795746241158835,0.06897689768892584,0.05982153770859527,0.3862364014131985,0.08028358391296561,0.015841584158222205
,Olea europaea,Scan,22856.0,1153.9898953437805,58.26446790765161,42.36962187566759,76.12052980132451,23.06045716727195,16.01491160664275,14.114248310098906,14.543503683263577,0.6520679309975357,0.8353838449689036,0.42085302890926957,0.8948010977411035,0.055146379449984254,0.07103825136424492,0.047200443492853926,0.05409044111681079,0.051213009158913095,0.053588870408553396,0.0480451941593927,0.06750085794811381,0.4440220690994424,0.10815448377529224,0.032892479078353465
,Punica granatum,photograph,320.0,94.91168677806854,28.15071330908587,19.645429362880886,25.678670360110804,8.778393351800554,7.170773043018728,3.4217512492230027,5.060922875817184,0.0956221198156682,0.9549539170506912,0.6574652738635796,0.8258896258550665,0.017797552816687927,0.04226918793963383,0.021134593969816914,0.05228031139902079,0.043381534990676825,0.06896551716466572,0.037819799735461845,0.03337041153128986,0.6273637367882494,0.05561735255214977,0.0967741934407406
,Frangula dodonei,Scan,73620.5,1809.30482339859,44.46565758082244,150.63572926750564,142.24233623749598,57.59781381090674,23.37075832060264,20.336239976698227,10.48667978414046,0.5910703686605554,0.9443469804787653,0.5444147276296186,0.982213930221206,0.012080660426884526,0.02164396887145307,0.026304027762998842,0.07686796718847362,0.12449390051448303,0.09599458407761072,0.04591702597508993,0.025239247028964407,0.5344673467206431,0.036991271426825956,0.009806499106045545
,Buxus sempervirens,pseudoscan,17688.0,722.2741657495499,29.49344021255737,52.23344618970972,71.51135039129711,20.295942720763723,12.234943876382047,11.751648129969006,12.094684896832645,0.3377492980056159,0.9249331548700919,0.49477678398978764,0.9416426864288793,0.027223230489049385,0.039322444039738,0.03836162414012449,0.08430304971053332,0.10832354720087102,0.09757659869408289,0.055051421655633204,0.05067435322406055,0.4206611864196768,0.07850254439064437,0.02238354506877394
,Acer opalus,pseudoscan,54256.0,1038.4894520044327,19.877254900925053,92.95859610638881,132.47927977332967,47.18069646284618,10.646545453000883,10.339892924009531,8.009719914900367,0.4586670348890732,0.9344898376657568,0.5023662389794419,0.9771836301894515,0.023397715281651174,0.04574023948197298,0.035842088360372504,0.08233931274851655,0.1048882873777941,0.0967564343705928,0.06079965132746709,0.05106207276172109,0.42846492636109945,0.07070927191734289,0.010460155067091113
,Ulmus minor,pseudoscan,82042.0,1670.042830824852,33.99530797342203,132.01402936378466,124.48461120174008,55.142782913419126,14.817636629659635,15.149645322479394,16.99642844451259,0.7094599243206055,0.8443078129429057,0.47586789447535055,0.9713766881439636,0.06023319615870896,0.055301783264366924,0.04194787379943794,0.04893689986249014,0.04526063100106131,0.036344307269983916,0.0369547325100346,0.06080246913538544,0.5032510288031327,0.11096707818853932,0.009300411522569956
,Ginkgo biloba,photograph,4926.0,412.96045672893524,34.61963840583661,76.25833006664054,60.07252058016464,16.978047824382596,3.935224262791745,3.7073239353382212,4.607093650918804,0.24792468977321352,0.9669958972035541,0.6605675669851925,0.9491670818401303,0.008149405771803954,0.023599320880848953,0.0068760611199595876,0.0559422750376959,0.04108658743284494,0.10008488963496733,0.03590831918201118,0.042954159588883344,0.6481324277887833,0.03726655347731184,0.027928692697119804
,Ulmus minor,Scan,59818.5,1051.928050160408,18.498501679175828,20.891706216189306,44.08964189704955,5.342338455411371,8.025927165513721,8.11462445874141,4.650154274775341,0.2403867650346524,0.890051616890888,0.4744662065325601,0.842724328640501,0.07046061415141901,0.06585447262944087,0.04205607476588723,0.04706275033325476,0.049966622162327924,0.047140631953191584,0.04737427681300207,0.07170672007040825,0.4231308411167876,0.13524699599315482,0.015309301290439373
,Robinia pseudoacacia,photograph,4362.0,510.0487688779831,59.64001526233521,45.66804527644754,38.83369612538093,18.323900740095777,28.68939076710089,21.246439143584983,6.8438017249352505,0.06657213753987948,0.971903580290677,0.7001138118322655,0.9752726047879707,0.0035609551736097643,0.014942047199068423,0.007610668900460084,0.046571707858778684,0.07771260996524838,0.07093981287034354,0.024228459710638986,0.018712470324066997,0.7141460689349151,0.021575198993047395,0.021295908391195648
,Pistacia lentiscus,photograph,553.5,124.3259003162384,27.925798485126375,37.06732348111658,70.25287356321839,26.986863711001643,8.462244918434102,9.922280700736648,8.031331800647926,0.6393728222996518,0.9252203320352532,0.5273917278690261,0.8699829376444812,0.01020408162397612,0.023809523789277615,0.026360544195271642,0.06547619042051343,0.13265306111168956,0.15476190463030448,0.034863945548585074,0.02040816324795224,0.5085034009281433,0.02295918365394627,0.09268707475111643
,Cercis siliquastrum,Scan,158749.5,1726.7707608938217,18.782656075509184,30.10731774605145,57.812689276376425,9.563556107317746,9.283436273836507,8.800076992522815,7.307038447567939,0.1796288985392815,0.9220597820676779,0.5067818269880073,0.9286297861966472,0.03432151918902949,0.06219895975470197,0.043687476256601486,0.0888054066472087,0.11377034879577444,0.10436218160621538,0.07555611835682768,0.061284407111649127,0.31964318376730194,0.09637039850999972,0.007907362852241558
,Fraxinus angustifolia,Scan,8190.0,524.3574266433716,33.57151536538306,85.39046713419708,104.73279448472601,46.80363722809937,13.439804716655754,12.041625781275462,17.045187176556528,0.35608729272274253,0.9497663250122783,0.6575654432133246,0.9735028489145602,0.019836689324105993,0.034927963745246975,0.017015091273694365,0.03924586379208901,0.0575862511197646,0.04501731434974916,0.029498525072485206,0.03351716472004116,0.6720533538253152,0.05130178273475688,0.02188876063349627
,Populus nigra,pseudoscan,25345.0,682.5483300685883,18.381227968476516,59.56192186097342,57.7279185043519,31.92947191756762,18.701838225528448,17.778777877463703,13.625233611737702,0.4839498299319729,0.8490643146551763,0.48259542906520764,0.9164747251253734,0.058980438647239807,0.05396307900639421,0.03651875687957239,0.040668134472845535,0.04568549411369113,0.03685748158106407,0.03488864425364365,0.05868405453343458,0.5267804217011013,0.10697349478984305,0.02529850114266029
,Malus sylvestris,Scan,58516.5,950.6732168197632,15.44486709155523,92.76211894901215,100.12488967343336,59.57079570914522,15.644137460538024,15.225568241189158,14.888734429478957,1.0302406335668597,0.7878621394116707,0.38293448021682225,0.9210110967799627,0.07268535371832684,0.08302390486490689,0.04157262468096624,0.05074626865610064,0.06011406382647599,0.05379201553144289,0.05170489018260278,0.08103385511368726,0.3684625652181961,0.13686445819516002,0.01703676738239247
,Euphorbia characias,pseudoscan,22589.0,1192.0731556415558,62.908424823511815,43.75732181425486,54.3170626349892,32.93606911447084,7.052051564775033,6.978308756406606,4.458270070457725,0.27817972108629546,0.9118621591448784,0.5614666359085863,0.9215971135427315,0.050967955891660074,0.04957923972869089,0.031194295899531686,0.03229283256576104,0.03258301206250087,0.03465572275349965,0.03353645898036031,0.05132031670912987,0.5861211292006359,0.09774903618750261,0.023380176594466274
,Eriobotrya japonica,Scan,55449.5,1222.9331060647964,26.971665783863138,51.16493133070205,69.89375457646491,28.842516028789312,18.56643902302874,16.977824124195212,16.99220748510808,0.3486346997703658,0.8990644505381081,0.43280443038445254,0.9463565259116826,0.028675049994591795,0.05224327469463848,0.03720525596225011,0.07435402049425083,0.14022302816504284,0.08672564371886786,0.04971245861946568,0.04998361748466276,0.41245523053686683,0.06842242031806459,0.018777751414898174
,Ginkgo biloba,Scan,57716.5,1210.1290601491928,25.37250772642479,92.3038700594073,110.79440953263968,43.40110229731122,7.7189146881489945,8.798788064337387,12.802823017188244,0.29887948309000933,0.9346136368975142,0.5384848108980332,0.9809053834468058,0.026198467675026798,0.04682670040045678,0.030932147192632885,0.06910764019884405,0.0798400342775544,0.09229654869780664,0.05989532855143393,0.05141755338089372,0.46804256230330193,0.07544301731184702,0.01154854571967692
,Viburnum tinus,photograph,10.5,20.727921843528748,40.91873362216215,27.25,37.9,15.75,2.446936860648431,1.4106735979665883,1.6695807857064,0.875,0.7625000000000002,0.5128555677121321,0.4518760195758563,0.03571428507653063,0.08928571269132657,0.017857142538265314,0.10714285522959188,0.03571428507653063,0.0,0.0,0.0,0.6428571313775513,0.07142857015306125,0.285714280612245
,Sorbus domestica,Scan,2900.0,341.42135310173035,40.196048384007035,71.38315306456899,90.47164863979023,39.13929859062603,7.435356596557247,7.730937003850391,7.724140055258124,0.3729464758876523,0.9520753685726098,0.6322935308988828,0.962246113241985,0.021976575862353392,0.040268456370539746,0.0214501908117581,0.0446111330379509,0.0701408079918225,0.05040136859449909,0.032241084348961564,0.036846953541670356,0.6302145018252119,0.05184892748363614,0.03974207131994446
,Corylus avellana,photograph,3.5,8.242640614509583,19.411744253776757,31.625,57.625,37.125,10.331232985466933,16.05410772979925,12.888342600970848,2.875,0.5948529411764706,0.29315098498896436,0.2909441233140655,0.16666665277777895,0.08333332638888948,0.08333332638888948,0.2499999791666684,0.0,0.0,0.0,0.0,0.3333333055555579,0.08333332638888948,0.16666665277777895
,Quercus coccifera,Scan,78181.0,1145.7442866563797,16.790907898197077,53.52718075168092,77.96363613254191,21.377073350534463,14.979207014374893,14.031558780156283,14.016101985701892,0.3178000972580705,0.8906418261140779,0.4062897029220778,0.9485027402927817,0.0286776420602745,0.058203128638900196,0.04667803337296142,0.09725056134670086,0.12612385983428717,0.11090924336761133,0.06963505417754763,0.05906960710270966,0.322367256428037,0.08108561366165334,0.010872907174899396
,Fagus sylvatica,Scan,73884.5,1241.6925489902496,20.867710902787945,114.32729863043157,79.45017002002608,46.085359461312045,24.711860370111776,27.54942018145937,9.278903250741324,0.3164909677530669,0.9237247149138529,0.43497011396738067,0.9775428507375029,0.03409022569280918,0.048257257489039605,0.04615239224338984,0.07239018187691788,0.09992525580470352,0.09206422845870543,0.06347242626473644,0.04990678453869166,0.41229584954584486,0.08144539807657032,0.010524326228248802
,Robinia pseudoacacia,Scan,15255.5,874.5899657011032,50.13979273409046,51.39656938044035,68.730222734255,37.40668202764977,4.115561056957242,4.817628285318328,4.745776832808875,0.20491905354919054,0.9616390740605083,0.6279475940306664,0.9600477249745275,0.012770562770167885,0.037662337661173086,0.013698206554925844,0.054576376003259854,0.06394557822931522,0.09158936301510237,0.04427952999244652,0.045330859615172206,0.5809833023939089,0.05516388373360656,0.02133580704943303
,Ailanthus altissima,pseudoscan,13765.0,1052.8569904565811,80.53090027408342,53.898522167487684,78.4341308937368,39.04658691062632,13.6967551876985,11.69416404285753,16.43632962983439,0.3782623626373627,0.9385185411002721,0.5560210918462305,0.9495848043043571,0.023911564625037022,0.04581632652905387,0.027925170067077374,0.05615646258312393,0.07768707482728955,0.06438775509985076,0.042925170066567174,0.04040816326393169,0.5591156462394858,0.06166666666456916,0.025680272107970057
,Albizia julibrissin,Scan,699.0,258.10764515399933,95.30694762751915,44.13703703703704,65.85555555555555,19.98641975308642,16.44406114001057,16.381866668837088,14.937270091924967,0.4630188679245283,0.9297176119857586,0.8289834948570818,0.8162109405856105,0.01701812800277134,0.016648168698363268,0.014058453567506759,0.01498335182852694,0.019977802438035923,0.017203107654975378,0.00906400295799778,0.008879023305793743,0.8588605251833406,0.023307436177708574,0.057343692183251256
,Broussonetia papyrifera,photograph,424269.0,2660.0,16.677155295303976,170.79721334586466,176.0651480263158,90.10802866541353,48.30681679247018,55.56459562724262,46.10441866571137,0.5306450094161959,0.8227573216074553,0.2197936871073446,0.9722623394849943,0.035702537593901074,0.0585009398494866,0.04603618421041815,0.12928101503729023,0.2768162593978458,0.1631555451123986,0.07652960526297808,0.06171287593970462,0.06211466165398939,0.0901503759396378,0.035310150375856886
,Buxus sempervirens,Scan,33195.0,801.6955192089081,19.361822729335106,33.251289389738545,60.25877232209403,8.997704439078198,13.215191739842451,13.330728052691407,9.250463912030625,0.2362089201877934,0.9128107609621694,0.45171779076139973,0.9322246963520496,0.039314851814033575,0.04793123543023786,0.04920079919977521,0.08345820845647148,0.10585248085027779,0.09530053279854936,0.06637112886974753,0.05652680652563006,0.3641774891699097,0.0918664668645549,0.019085081584684378
,Liquidambar styraciflua,pseudoscan,41440.0,1701.6996906995773,69.87890533921714,135.90582906469362,71.17584424207931,16.50460064503889,19.966281959158465,25.918484906891592,13.53482714700002,0.2598579782790309,0.9635382899995906,0.7112382724724788,0.9751852786351359,0.015601999722152465,0.0216289404247908,0.018601583113327304,0.035793639772005316,0.045590890153828695,0.03920288848743783,0.025552006665563447,0.023711984446439995,0.7333356478215988,0.040980419385911813,0.008804332731503927
,Castanea sativa,Scan,50380.0,1168.3473181724548,27.094788722780322,55.905139893115376,76.12386042125118,24.53245834643194,8.227445538875918,8.235801018723128,8.196886100236133,0.3800876122879006,0.9143377783860468,0.494947277677948,0.9341071069359586,0.029954297670420762,0.05796762292745489,0.03664445790379599,0.08660040746535709,0.10536314079476126,0.10128847530282903,0.0675348273764174,0.06154672099469266,0.36376025548753155,0.0893397940629737,0.01507350916778986
,Vitex agnus-castus,Scan,51431.0,2316.8022854328156,104.36454336260917,35.03986039326379,67.47306085861958,4.278050082963019,8.614462581663435,8.916233077864055,4.526480968590421,0.1259124087591241,0.9651178477696961,0.7112568773787907,0.9617610229911273,0.013682484669119113,0.027674210996005096,0.017352541324503302,0.036683062309062625,0.04563356613952264,0.04169511106418984,0.030066457782503535,0.025672892342910064,0.7221376183682418,0.03940205499810719,0.010012428013734925
,Ruscus aculeatus,Scan,39373.5,946.8498476743698,22.769747013047038,42.02666767204544,68.51236615895039,6.626753129241441,18.82023096272109,17.405039927152526,11.573586452882294,0.4303236245954693,0.8703207952054326,0.4446504766453708,0.9189302821075482,0.06452131421486978,0.060406352471220885,0.041262135921666845,0.050617244260743634,0.05690220536139487,0.05561627981650459,0.051195910755944256,0.06606442486873812,0.4358805375098714,0.11753359480297156,0.021699993570023467
,Crataegus azarolus,Scan,49362.5,2239.8632496595383,101.6356014600912,24.483736281215204,50.19685462064578,11.676355972641959,16.155729908642126,15.145481046140342,11.407259577554457,0.132499867282476,0.9475241598967746,0.738779766901018,0.9314948085998062,0.016230188998981744,0.02343948639702814,0.020372489193891577,0.03311721332298755,0.03727540469511571,0.03345622510364514,0.02506568353236998,0.020632045088457538,0.755154038473837,0.035257225188388544,0.02857763369761962
,Carpinus betulus,Scan,104037.0,1363.6509169340134,17.87387009657239,83.5957369527815,94.30031542726056,51.219881475817246,20.83392196678508,19.16785352040075,20.95105306224984,1.066443797166689,0.7559693231046632,0.3576247670341157,0.9147376989147527,0.057050457050080515,0.0704286704282056,0.05406725406689722,0.06685146685102562,0.06907566907521318,0.06851466851421631,0.05990825990786451,0.06757746757702156,0.37385737385490636,0.11266871266796905,0.022598422598273448
,Pistacia lentiscus,Scan,5710.5,439.14422512054443,33.77071192066416,59.13861554122837,88.09891414998303,27.70003393281303,10.903467530615211,10.490848962449498,9.58369681565685,0.2533412182140745,0.9609600423278372,0.6800457969786017,0.9678018302291783,0.01323140252788995,0.02605116142157888,0.018876800939789662,0.04498676859482583,0.07286092325358065,0.056630402819368986,0.032637459568795206,0.022934431048342578,0.6762128785253624,0.035577771241659645,0.025639517787377858
,Cornus mas,pseudoscan,58059.5,1048.8153573274612,18.946316343526618,76.14408778586811,99.18562198748846,22.762622636994497,8.53722671049704,7.611265331709317,6.1283145097792335,0.3839831401475236,0.9359062347253011,0.5249169125062755,0.9625850800844744,0.02347171745383152,0.04979731618616861,0.03634330444464236,0.08916922933453117,0.1063158139955932,0.1092279377491703,0.07248858447404147,0.055621563693322836,0.380521386632414,0.07704314602463606,0.01214938029992371
,Celtis australis,Scan,45013.5,974.1046785116196,21.079896579407194,27.2415424911408,52.701934717055885,13.793322034644422,11.469738004735808,11.068627154033424,9.176334872573282,0.23853172610078685,0.9004483410642004,0.46248404785528174,0.9110669621173038,0.03506216006167358,0.05838605838524828,0.04238816738757926,0.07399544899442231,0.08836996336873724,0.07828282828174211,0.058719058718244,0.05531968031891276,0.4244089244030358,0.08506771006652976,0.029234654234248605
,Ligustrum vulgare,Scan,50975.5,1245.099627494812,30.41212116325112,41.217621709760074,67.20492662473795,13.89937106918239,17.074663303610674,15.290032941036266,11.600635355694104,0.20490344611980857,0.947786558368725,0.4666800156592103,0.9601313629208855,0.01106808185108209,0.033682348440981995,0.025877318798696248,0.08829365079259546,0.13151415184390522,0.12580082233546327,0.06571524191927573,0.03980206540399931,0.4306750812723433,0.04757123732970488,0.02176563396416899
,Crataegus azarolus,Scan,24645.0,1380.9890146255493,77.384080277503,38.28176664155731,63.63025809776791,13.126154700075329,12.744433598105731,11.821522566503207,9.892589256397534,0.18695181749119455,0.9436946342417571,0.7151517702204941,0.9434363276593735,0.015899217075141293,0.025241583272863105,0.02344188818937559,0.039020140536251594,0.04158785836237391,0.03945573552461163,0.027774912020956995,0.022043399016219687,0.731111798884291,0.03442346710645227,0.013973428705549556
,Celtis australis,photograph,2486.5,256.4924191236496,26.458218798087156,93.76407093292212,124.58365458750964,94.6858134155744,8.591015985967225,8.372872333664738,10.134959343759142,1.3388243454135595,0.8997481858223585,0.5769616741838853,0.9377276694497106,0.04481696885993552,0.04875128292015886,0.029592884018201693,0.03951419773528666,0.03848785493696752,0.03677728360643563,0.03181662674789315,0.04584331165825465,0.6022921654802784,0.08210742386553072,0.04088265479971217
,Prunus avium,Scan,46275.5,1020.5899609327316,22.508754488534233,53.10156902198343,55.098186955498,11.161204700644305,12.1973826136816,13.943891289623478,7.048040252751067,0.3432997949678873,0.8823401783850633,0.4633513268359424,0.9151334945091673,0.07680056149340243,0.06395097721542017,0.035957240038387364,0.038845697008438,0.04135622502913622,0.03999298131897213,0.039142641182929185,0.06651549508602587,0.46188316595856443,0.13555501565522685,0.02846614836372333
,Rhamnus alaternus,Scan,18726.5,541.3696186542511,15.650605504829983,56.145789362600254,64.51561840439004,44.06490080202617,10.981190468750343,10.945255426167142,10.520342944093002,0.3526069518716578,0.8975920828213215,0.45855109492310697,0.9319506355070942,0.03718855963300941,0.06217750257768769,0.04308565531316948,0.08226448473823292,0.12789326256347142,0.09074155977846302,0.05786525136157065,0.05904467049760266,0.35378888396160296,0.08595016953833295,0.020271266400550225
,Hedera helix,Scan,40978.5,810.3300769329071,16.023886515271844,50.11496840729174,87.04352773137725,21.54864792892246,15.981144486057849,12.295905155264398,16.04320837971,0.27911041465766634,0.9193268024926797,0.4634936658255112,0.9644266736983386,0.04501800720220562,0.05321128451300704,0.04215186074366519,0.060384153660558465,0.07370948379241132,0.06856242496895916,0.05492196878669085,0.055492196877918794,0.44756902760432826,0.09897959183524942,0.012484993997411691
,Corylus avellana,photograph,687.5,151.6396086215973,33.44664853740299,8.205298013245033,37.256953642384104,2.100662251655629,2.152213955718181,6.66195593987762,1.9375514242692145,0.05555555555555556,0.9746031746031746,0.7010364213385849,0.8827863167643308,0.0019379844951850852,0.014534883713888138,0.0038759689903701705,0.05377906974138611,0.04118217052268306,0.10416666661619832,0.020833333323239667,0.031007751922961364,0.7097868213615375,0.01889534882805458,0.05813953485555255
,Cotinus coggygria,pseudoscan,65976.5,1025.9869285821915,15.954910878957874,126.10463470457147,47.25036138047341,29.478452689273023,26.15394287947922,8.311605733986358,7.160064287117312,0.2434716949472492,0.9365858516530009,0.46734347147735483,0.9654855442174823,0.020136472407493063,0.04351233580944531,0.02879923090557908,0.0882786294231974,0.12411047368126368,0.13163422050710435,0.07263550581447031,0.05256173129719258,0.36845460149880926,0.0698767986449954,0.01038695047900784
,Buxus sempervirens,Scan,29500.5,828.8254615068436,23.286101781961193,43.66975825353244,68.90390410500234,14.856458849527892,21.133684484506393,20.183903205189306,15.690491070957854,0.35442092154420923,0.8832424908976076,0.4072140984365044,0.9414929079921802,0.03718841230547522,0.045407590387482426,0.046193577362537756,0.08362901414588751,0.1145744441923518,0.09234224118364379,0.0585672580269803,0.052189535143674165,0.3872894677658367,0.08261845946367351,0.02798113631196988
,Acer opalus,pseudoscan,43647.5,933.1341161727905,19.94935056407871,89.36198324593067,130.0869032214125,50.348611773252514,9.246883307179367,9.196342246739416,7.333146634338649,0.43655884751291113,0.9373140502452815,0.5214434166370697,0.9778891705605214,0.023198808233705327,0.04603196099612633,0.034493499457821056,0.07785752979309511,0.09730498374732795,0.09026273022629656,0.05720476706314729,0.050528169013400216,0.45377843986384375,0.06933911159169368,0.01099674972899517
,Buxus sempervirens,Scan,31589.0,856.5239459276199,23.224327136794326,39.91302715554999,59.698973845576276,5.394881741959705,13.7603969355336,14.497452218721914,6.277784699735083,0.2347557902799896,0.9213052769489992,0.46488957641478423,0.9389915714732529,0.040414549236917,0.04825737265319,0.04303549277653884,0.06950502180646022,0.08707134568270435,0.08098915609457426,0.05852106758315952,0.05297907246502783,0.42575327116910583,0.09347365051231496,0.017326237445133723
,Ilex aquifolium,Scan,68389.0,1162.513842701912,19.76104979534435,42.15407618162815,69.04666995703171,23.53335849494832,10.966927401220058,11.292701097324622,8.34072854225152,0.17507326392014483,0.9441083777790105,0.5449215339681429,0.9625399059449111,0.01882266284421462,0.04672320433143491,0.029154722089214498,0.08665790730921866,0.1090042204161789,0.1202122153197144,0.07444457716122746,0.054397595157923265,0.38596910335656587,0.07461379200435367,0.011387163560963259
,Pistacia lentiscus,Scan,4291.0,390.2741650342941,35.49613699783717,42.84979793444095,75.58329591378536,21.610911540188596,8.502707178948022,8.224108890600325,7.903531374941755,0.22658227848101264,0.9587853559431676,0.6940128941041928,0.9538475174829373,0.017610062891778758,0.029374768773261208,0.02234554198872767,0.0398816130196166,0.0514983351793194,0.04358120606410794,0.03107658157372722,0.024565297815422472,0.6963374028341592,0.04372918978588759,0.028560858303473113
,Quercus ilex,pseudoscan,74374.5,1169.3006365299225,18.383504811069635,97.27301014957266,108.80096153846154,74.8153311965812,20.967768767887147,18.210358073620085,22.258421891109187,1.0389636134761968,0.7585621439649688,0.32250349887805796,0.9327862640496185,0.0692939341893242,0.07980497818756238,0.05219991709547581,0.062335919148236954,0.06867215412182279,0.058230196797751425,0.051380746530354904,0.07763368271374792,0.34378516017899585,0.1366633110268583,0.011488126961454688
,Platanus x hispanica,pseudoscan,38345.5,1084.045804977417,30.646498474618653,82.717042380523,96.03895401262399,34.64369444802267,18.585139949286738,15.393406965708815,13.091865480323998,0.30583480418489245,0.9400648033401603,0.5409226824565312,0.9760561411710478,0.0201440683365826,0.03484413845815205,0.032969975138229496,0.0716261872879247,0.08412060942074176,0.07421431758686538,0.0487027474973073,0.037126282908942106,0.5427423981571653,0.053509275195339975,0.010620258812894497
,Quercus pubescens,photograph,22504.0,1520.3615982532501,102.71504574033337,48.24724681494278,75.25445908011228,11.26015979270136,21.983947650666007,23.50666273007909,12.553757946680568,0.5076064088040134,0.9078404027039217,0.6872867226592132,0.9109619699557203,0.032872157871717184,0.03421278421232555,0.017146610896381025,0.024091055340732373,0.02980212355172402,0.02415808665776279,0.02029708279681069,0.030901437151022882,0.7270618833021362,0.059456778205981116,0.023581617331301194
